chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MSCS_ACT_2002_SEC_3_SUB_R,MSCS_ACT_2002,child,ACTIVE,act,Central,14,108,8,8,3,,,,r,Definitions,multistate,SHORT_COMPLETE_PROVISION
MSCS_ACT_2002_SEC_3_SUB_S,MSCS_ACT_2002,child,ACTIVE,act,Central,10,74,8,8,3,,,,s,Definitions,multistate,SHORT_COMPLETE_PROVISION
MSCS_ACT_2002_SEC_3_SUB_T,MSCS_ACT_2002,child,ACTIVE,act,Central,52,372,8,8,3,,,,t,Definitions,byelaws;management;multistate,
MSCS_ACT_2002_SEC_3_SUB_U,MSCS_ACT_2002,child,ACTIVE,act,Central,6,43,8,8,3,,,,u,Definitions,multistate,SHORT_COMPLETE_PROVISION
MSCS_ACT_2002_SEC_3_SUB_V,MSCS_ACT_2002,child,ACTIVE,act,Central,21,117,8,8,3,,,,v,Definitions,multistate,
MSCS_ACT_2002_SEC_3_SUB_W,MSCS_ACT_2002,child,ACTIVE,act,Central,9,48,8,8,3,,,,w,Definitions,multistate,SHORT_COMPLETE_PROVISION
MSCS_ACT_2002_SEC_4,MSCS_ACT_2002,child,ACTIVE,act,Central,147,922,8,9,4,,,,,Central Registrar,multistate;registrar;registration,
MSCS_ACT_2002_SEC_5,MSCS_ACT_2002,child,ACTIVE,act,Central,89,578,9,9,5,,,,,Multi-state cooperative societies which may be registered,byelaws;multistate,
MSCS_ACT_2002_SEC_6,MSCS_ACT_2002,child,ACTIVE,act,Central,264,1645,9,10,6,,,,,Application for registration,byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_7,MSCS_ACT_2002,child,ACTIVE,act,Central,267,1668,10,10,7,,,,,Registration,byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_8,MSCS_ACT_2002,child,ACTIVE,act,Central,54,359,10,10,8,,,,,Registration certificate,multistate;registrar;registration,
MSCS_ACT_2002_SEC_9,MSCS_ACT_2002,child,ACTIVE,act,Central,120,741,11,11,9,,,,,Multi-state cooperative society to be body corporate,multistate;registration,
MSCS_ACT_2002_SEC_10,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,520,3266,11,12,10,,,,,Bye-laws of multi-state cooperative societies,byelaws;documents;eligibility;meetings;membership;multistate,
MSCS_ACT_2002_SEC_10_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,21,138,11,11,10,1,,,,Bye-laws of multi-state cooperative societies,byelaws;multistate,
MSCS_ACT_2002_SEC_10_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,493,3075,11,12,10,2,,,,Bye-laws of multi-state cooperative societies,byelaws;documents;eligibility;meetings;membership;multistate,
MSCS_ACT_2002_SEC_11,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,627,3853,12,14,11,,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_11_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,23,143,12,12,11,1,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,34,201,12,12,11,2,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate,
MSCS_ACT_2002_SEC_11_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,22,129,12,12,11,3,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,237,1439,13,13,11,4,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_11_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,26,148,13,13,11,5,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;meetings;multistate;timeline,
MSCS_ACT_2002_SEC_11_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,40,240,13,13,11,6,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate,
MSCS_ACT_2002_SEC_11_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,74,446,13,14,11,7,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar,
MSCS_ACT_2002_SEC_11_SUB_8,MSCS_ACT_2002,child,ACTIVE,act,Central,50,318,14,14,11,8,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_11_SUB_9,MSCS_ACT_2002,child,ACTIVE,act,Central,112,709,14,14,11,9,,,,Amendment of bye-laws of a multi-state cooperative society,byelaws;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_12,MSCS_ACT_2002,child,ACTIVE,act,Central,42,242,14,14,12,,,,,When amendment of bye-laws comes into force,byelaws;multistate,
MSCS_ACT_2002_SEC_13,MSCS_ACT_2002,child,ACTIVE,act,Central,114,696,14,14,13,,,,,Change of name,multistate;registrar;registration,
MSCS_ACT_2002_SEC_14,MSCS_ACT_2002,child,ACTIVE,act,Central,31,202,15,15,14,,,,,Change of address,multistate,
MSCS_ACT_2002_SEC_15,MSCS_ACT_2002,child,ACTIVE,act,Central,197,1169,15,15,15,,,,,Publication of name by multi state cooperative society,multistate,
MSCS_ACT_2002_SEC_16,MSCS_ACT_2002,child,ACTIVE,act,Central,285,1755,15,16,16,,,,,Liability,byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_17,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,512,3205,16,17,17,,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;deposits;loans;meetings;multistate;registrar;registration,
MSCS_ACT_2002_SEC_17_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,74,463,16,16,17,1,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,44,271,16,16,17,2,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,31,193,16,16,17,3,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,77,457,16,16,17,4,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_17_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,31,186,17,17,17,5,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,63,405,17,17,17,6,,,,"Amalgamation or transfer of assets and liabilities, or division of",meetings;multistate,
MSCS_ACT_2002_SEC_17_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,88,536,17,17,17,7,,,,"Amalgamation or transfer of assets and liabilities, or division of",byelaws;multistate;registrar;registration,
MSCS_ACT_2002_SEC_17_SUB_8,MSCS_ACT_2002,child,ACTIVE,act,Central,36,219,17,17,17,8,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_17_SUB_9,MSCS_ACT_2002,child,ACTIVE,act,Central,54,353,17,17,17,9,,,,"Amalgamation or transfer of assets and liabilities, or division of",multistate,
MSCS_ACT_2002_SEC_18,MSCS_ACT_2002,child,ACTIVE,act,Central,94,577,17,17,18,,,,,Central Registrar to prepare scheme of amalgamation or,multistate;registrar,
MSCS_ACT_2002_SEC_19,MSCS_ACT_2002,child,ACTIVE,act,Central,235,1544,18,18,19,,,,,Promotion of subsidiary institution,governance;management;meetings;multistate,
MSCS_ACT_2002_SEC_20,MSCS_ACT_2002,child,ACTIVE,act,Central,144,888,18,19,20,,,,,Liability of a cooperative bank to deposit insurance and credit,deposits;multistate,
MSCS_ACT_2002_SEC_21,MSCS_ACT_2002,child,ACTIVE,act,Central,292,1922,19,19,21,,,,,Cancellation of registration certificate of multi-state cooperative,multistate;registration,
MSCS_ACT_2002_SEC_22,MSCS_ACT_2002,child,ACTIVE,act,Central,392,2483,19,20,22,,,,,Conversion of a cooperative society into a multi-state cooperative,byelaws;multistate;registrar;registration;timeline,
MSCS_ACT_2002_SEC_23,MSCS_ACT_2002,child,ACTIVE,act,Central,88,596,21,21,23,,,,,Registration of federal cooperative,meetings;multistate;registration,
MSCS_ACT_2002_SEC_24,MSCS_ACT_2002,child,ACTIVE,act,Central,219,1542,21,21,24,,,,,Functions of federal cooperative,byelaws;management;multistate,
MSCS_ACT_2002_SEC_25,MSCS_ACT_2002,child,ACTIVE,act,Central,335,2093,22,22,25,,,,,Persons who may become members,eligibility;membership;multistate;registrar;timeline,
MSCS_ACT_2002_SEC_26,MSCS_ACT_2002,child,ACTIVE,act,Central,69,418,23,23,26,,,,,Nominal or associate members of society,byelaws;management;meetings;multistate,
MSCS_ACT_2002_SEC_27,MSCS_ACT_2002,child,ACTIVE,act,Central,34,273,23,23,27,,,,,Educational course for members,multistate,
MSCS_ACT_2002_SEC_28,MSCS_ACT_2002,child,ACTIVE,act,Central,52,298,23,23,28,,,,,Members not to exercise rights till due payment made,byelaws;membership;multistate,
MSCS_ACT_2002_SEC_29,MSCS_ACT_2002,child,ACTIVE,act,Central,113,695,23,23,29,,,,,Disqualification for member of a multi-state cooperative society,byelaws;eligibility;meetings;multistate,
MSCS_ACT_2002_SEC_30,MSCS_ACT_2002,child,ACTIVE,act,Central,113,675,23,24,30,,,,,Expulsion of members,eligibility;meetings;multistate,
MSCS_ACT_2002_SEC_31,MSCS_ACT_2002,child,ACTIVE,act,Central,204,1233,24,24,31,,,,,Vote of members,byelaws;elections;meetings;membership;multistate,
MSCS_ACT_2002_SEC_32,MSCS_ACT_2002,child,ACTIVE,act,Central,82,511,24,24,32,,,,,Manner of Exercising Vote,multistate,
MSCS_ACT_2002_SEC_33,MSCS_ACT_2002,child,ACTIVE,act,Central,68,409,25,25,33,,,,,Restriction on holding of shares,byelaws;multistate,
MSCS_ACT_2002_SEC_34,MSCS_ACT_2002,child,ACTIVE,act,Central,40,234,25,25,34,,,,,Restriction on transfer of shares or interest,multistate,
MSCS_ACT_2002_SEC_35,MSCS_ACT_2002,child,ACTIVE,act,Central,93,547,25,25,35,,,,,Redemption of shares,byelaws;multistate,
MSCS_ACT_2002_SEC_36,MSCS_ACT_2002,child,ACTIVE,act,Central,210,1207,25,26,36,,,,,Transfer of interest on death of members,byelaws;multistate,
MSCS_ACT_2002_SEC_37,MSCS_ACT_2002,child,ACTIVE,act,Central,184,1015,26,26,37,,,,,Liabilities of past member and estate of deceased member,membership;multistate,
MSCS_ACT_2002_SEC_38,MSCS_ACT_2002,child,ACTIVE,act,Central,322,2044,26,27,38,,,,,"Constitution, powers and functions of general body",byelaws;management;meetings;multistate,
MSCS_ACT_2002_SEC_39,MSCS_ACT_2002,child,ACTIVE,act,Central,334,1985,27,28,39,,,,,Annual general meeting of general body,byelaws;elections;loans;meetings;multistate;registrar;timeline,
MSCS_ACT_2002_SEC_40,MSCS_ACT_2002,child,ACTIVE,act,Central,191,1096,28,28,40,,,,,Special general meeting of general body,byelaws;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_41,MSCS_ACT_2002,child,ACTIVE,act,Central,150,924,28,29,41,,,,,Board of directors,byelaws;governance;meetings;multistate,
MSCS_ACT_2002_SEC_42,MSCS_ACT_2002,child,ACTIVE,act,Central,70,468,29,29,42,,,,,Association of employees in management decision making process,byelaws;management;multistate,
MSCS_ACT_2002_SEC_43,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,667,3743,29,31,43,,,,,Disqualifications for being a member of board,elections;eligibility;loans;meetings;multistate,
MSCS_ACT_2002_SEC_43_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,588,3280,29,30,43,1,,,,Disqualifications for being a member of board,elections;eligibility;loans;meetings;multistate,
MSCS_ACT_2002_SEC_43_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,71,410,30,31,43,2,,,,Disqualifications for being a member of board,elections;eligibility;meetings;multistate,
MSCS_ACT_2002_SEC_44,MSCS_ACT_2002,child,ACTIVE,act,Central,174,1037,31,31,44,,,,,Prohibition to hold office of chairperson or president or vice,elections;eligibility;multistate,
MSCS_ACT_2002_SEC_45,MSCS_ACT_2002,child,ACTIVE,act,Central,267,1553,31,32,45,,,,,Elections of members of board,byelaws;elections;eligibility;meetings;multistate;registrar;timeline,
MSCS_ACT_2002_SEC_46,MSCS_ACT_2002,child,ACTIVE,act,Central,44,287,32,32,46,,,,,Holding of office in cooperative society,eligibility;multistate,
MSCS_ACT_2002_SEC_47,MSCS_ACT_2002,child,ACTIVE,act,Central,95,547,32,32,47,,,,,Removal of elected members by general body,meetings;multistate;registrar,
MSCS_ACT_2002_SEC_48,MSCS_ACT_2002,child,ACTIVE,act,Central,346,2045,32,33,48,,,,,Nominee of Central Government or State Government on the board,loans;multistate,
MSCS_ACT_2002_SEC_49,MSCS_ACT_2002,child,ACTIVE,act,Central,236,1435,33,34,49,,,,,Powers and functions of board,byelaws;loans;membership;multistate,
MSCS_ACT_2002_SEC_50,MSCS_ACT_2002,child,ACTIVE,act,Central,124,692,34,34,50,,,,,Meeting of board,byelaws;meetings;multistate,
MSCS_ACT_2002_SEC_51,MSCS_ACT_2002,child,ACTIVE,act,Central,130,805,34,34,51,,,,,Chief Executive,multistate,
MSCS_ACT_2002_SEC_52,MSCS_ACT_2002,child,ACTIVE,act,Central,264,1787,35,35,52,,,,,Powers and functions of Chief Executive,byelaws;documents;management;meetings;multistate;timeline,
MSCS_ACT_2002_SEC_53,MSCS_ACT_2002,child,ACTIVE,act,Central,78,528,35,35,53,,,,,Committees of board,byelaws;multistate,
MSCS_ACT_2002_SEC_54,MSCS_ACT_2002,child,ACTIVE,act,Central,230,1350,36,36,54,,,,,"Securing possession of records, etc",meetings;multistate,
MSCS_ACT_2002_SEC_55,MSCS_ACT_2002,child,ACTIVE,act,Central,122,675,36,36,55,,,,,Charge and set-off in respect of share or contribution or interest of,deposits;multistate,
MSCS_ACT_2002_SEC_56,MSCS_ACT_2002,child,ACTIVE,act,Central,157,890,37,37,56,,,,,Share of contribution or interest not liable to attachment,byelaws;multistate,
MSCS_ACT_2002_SEC_57,MSCS_ACT_2002,child,ACTIVE,act,Central,62,351,37,37,57,,,,,Register of members,multistate,
MSCS_ACT_2002_SEC_58,MSCS_ACT_2002,child,ACTIVE,act,Central,180,1042,37,37,58,,,,,Admissibility of copy of entry as evidence,documents;multistate,
MSCS_ACT_2002_SEC_59,MSCS_ACT_2002,child,ACTIVE,act,Central,150,926,37,38,59,,,,,Exemption from compulsory registration of instruments,multistate;registration,
MSCS_ACT_2002_SEC_60,MSCS_ACT_2002,child,ACTIVE,act,Central,333,1890,38,38,60,,,,,Deduction from salary to meet multi-state cooperative society’s,multistate;reporting,
MSCS_ACT_2002_SEC_61,MSCS_ACT_2002,child,ACTIVE,act,Central,167,1112,39,39,61,,,,,Government aid to multi-state cooperative societies,loans;multistate,
MSCS_ACT_2002_SEC_62,MSCS_ACT_2002,child,ACTIVE,act,Central,268,1701,39,40,62,,,,,Funds not to be divided by way of profit,byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_63,MSCS_ACT_2002,child,ACTIVE,act,Central,208,1246,40,40,63,,,,,Disposal of net profits,byelaws;meetings;multistate,
MSCS_ACT_2002_SEC_64,MSCS_ACT_2002,child,ACTIVE,act,Central,222,1315,40,41,64,,,,,Investment of funds,byelaws;deposits;multistate,
MSCS_ACT_2002_SEC_65,MSCS_ACT_2002,child,ACTIVE,act,Central,38,245,41,41,65,,,,,Restriction on contribution,multistate,
MSCS_ACT_2002_SEC_66,MSCS_ACT_2002,child,ACTIVE,act,Central,59,353,41,41,66,,,,,Restriction on loans,deposits;loans;multistate,
MSCS_ACT_2002_SEC_67,MSCS_ACT_2002,child,ACTIVE,act,Central,163,1052,41,42,67,,,,,Restrictions on borrowing,byelaws;deposits;loans;multistate,
MSCS_ACT_2002_SEC_68,MSCS_ACT_2002,child,ACTIVE,act,Central,46,287,42,42,68,,,,,Restrictions on other transactions with non-members,byelaws;multistate,
MSCS_ACT_2002_SEC_69,MSCS_ACT_2002,child,ACTIVE,act,Central,129,796,42,42,69,,,,,Contributory provident fund,byelaws;multistate,
MSCS_ACT_2002_SEC_70,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,656,4064,42,44,70,,,,,Appointment and remuneration of auditors,meetings;multistate;registrar;registration;reporting;timeline,
MSCS_ACT_2002_SEC_70_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,26,155,42,42,70,1,,,,Appointment and remuneration of auditors,multistate,
MSCS_ACT_2002_SEC_70_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,83,525,43,43,70,2,,,,Appointment and remuneration of auditors,meetings;multistate;registrar;reporting;timeline,
MSCS_ACT_2002_SEC_70_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,41,271,43,43,70,3,,,,Appointment and remuneration of auditors,multistate;registrar;reporting,
MSCS_ACT_2002_SEC_70_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,111,665,43,43,70,4,,,,Appointment and remuneration of auditors,meetings;multistate,
MSCS_ACT_2002_SEC_70_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,24,146,43,43,70,5,,,,Appointment and remuneration of auditors,meetings;multistate;registrar,
MSCS_ACT_2002_SEC_70_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,150,911,43,44,70,6,,,,Appointment and remuneration of auditors,meetings;multistate;registration,
MSCS_ACT_2002_SEC_70_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,79,483,44,44,70,7,,,,Appointment and remuneration of auditors,meetings;multistate,
MSCS_ACT_2002_SEC_70_SUB_8,MSCS_ACT_2002,child,ACTIVE,act,Central,26,161,44,44,70,8,,,,Appointment and remuneration of auditors,meetings;multistate,
MSCS_ACT_2002_SEC_70_SUB_9,MSCS_ACT_2002,child,ACTIVE,act,Central,103,630,44,44,70,9,,,,Appointment and remuneration of auditors,meetings;multistate;registrar,
MSCS_ACT_2002_SEC_71,MSCS_ACT_2002,child,ACTIVE,act,Central,241,1514,44,45,71,,,,,Provision as to resolutions for appointing or removing auditors,meetings;multistate,
MSCS_ACT_2002_SEC_72,MSCS_ACT_2002,child,ACTIVE,act,Central,213,1333,45,45,72,,,,,Qualifications and disqualifications of auditors,multistate,
MSCS_ACT_2002_SEC_73,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,593,3577,45,47,73,,,,,Powers and duties of auditors,documents;loans;meetings;multistate,
MSCS_ACT_2002_SEC_73_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,77,485,45,46,73,1,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_73_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,154,980,46,46,73,2,,,,Powers and duties of auditors,loans;multistate,
MSCS_ACT_2002_SEC_73_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,155,881,46,46,73,3,,,,Powers and duties of auditors,documents;meetings;multistate,
MSCS_ACT_2002_SEC_73_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,154,936,46,47,73,4,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_73_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,47,252,47,47,73,5,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_74,MSCS_ACT_2002,child,ACTIVE,act,Central,46,290,47,47,74,,,,,Signature of audit report etc,documents;multistate,
MSCS_ACT_2002_SEC_75,MSCS_ACT_2002,child,ACTIVE,act,Central,36,234,47,47,75,,,,,Reading and inspection of auditor’s report,meetings;multistate,
MSCS_ACT_2002_SEC_76,MSCS_ACT_2002,child,ACTIVE,act,Central,84,506,47,47,76,,,,,Right of auditor to attend general meeting,meetings;multistate,
MSCS_ACT_2002_SEC_77,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,604,3693,47,49,77,,,,,Power of Central Government to direct special audit in certain,meetings;multistate,
MSCS_ACT_2002_SEC_77_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,223,1371,47,48,77,1,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,32,215,48,48,77,2,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,55,335,48,48,77,3,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,53,295,48,48,77,4,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,47,283,48,48,77,5,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,123,726,48,49,77,6,,,,Power of Central Government to direct special audit in certain,meetings;multistate,
MSCS_ACT_2002_SEC_77_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,59,382,49,49,77,7,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_78,MSCS_ACT_2002,child,ACTIVE,act,Central,427,2520,49,50,78,,,,,Inquiry by Central Registrar,byelaws;documents;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_79,MSCS_ACT_2002,child,ACTIVE,act,Central,296,1810,50,51,79,,,,,Inspection of multi-state cooperative societies,meetings;multistate;registrar,
MSCS_ACT_2002_SEC_80,MSCS_ACT_2002,child,ACTIVE,act,Central,125,778,51,51,80,,,,,Inspection of books of indebted multi-state cooperative societies,deposits;multistate;registrar,
MSCS_ACT_2002_SEC_81,MSCS_ACT_2002,child,ACTIVE,act,Central,125,736,51,51,81,,,,,Costs of inquiry and inspection,multistate;registrar,
MSCS_ACT_2002_SEC_82,MSCS_ACT_2002,child,ACTIVE,act,Central,60,346,51,51,82,,,,,Recovery of costs,multistate,
MSCS_ACT_2002_SEC_83,MSCS_ACT_2002,child,ACTIVE,act,Central,316,1761,52,52,83,,,,,"Repayment, etc",byelaws;management;multistate;registrar,
MSCS_ACT_2002_SEC_84,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,496,3159,52,53,84,,,,,Reference of disputes,elections;management;multistate;registrar,
MSCS_ACT_2002_SEC_84_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,219,1479,52,53,84,1,,,,Reference of disputes,management;multistate,
MSCS_ACT_2002_SEC_84_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,139,819,53,53,84,2,,,,Reference of disputes,elections;management;multistate,
MSCS_ACT_2002_SEC_84_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,50,303,53,53,84,3,,,,Reference of disputes,management;multistate,
MSCS_ACT_2002_SEC_84_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,29,173,53,53,84,4,,,,Reference of disputes,multistate;registrar,
MSCS_ACT_2002_SEC_84_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,50,314,53,53,84,5,,,,Reference of disputes,multistate,
MSCS_ACT_2002_SEC_85,MSCS_ACT_2002,child,ACTIVE,act,Central,268,1540,54,54,85,,,,,Limitation,elections;multistate,
MSCS_ACT_2002_SEC_86,MSCS_ACT_2002,child,ACTIVE,act,Central,340,2065,54,55,86,,,,,Winding up of multi-state cooperative societies,meetings;multistate;registrar;registration,
