chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MSCS_AMD_2023_ITEM_25,MSCS_AMD_2023,child,REVIEW,amendment,Central,194,1248,13,13,,,,,,"In section 64 of the principal Act,",multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_26,MSCS_AMD_2023,child,ACTIVE,amendment,Central,39,231,13,13,,,,,,"In section 67 of the principal Act, in sub-section (1), in the first proviso, for the",multistate,
MSCS_AMD_2023_ITEM_27,MSCS_AMD_2023,child,REVIEW,amendment,Central,231,1501,13,14,,,,,,"In section 70 of the principal Act,",deposits;multistate;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_28,MSCS_AMD_2023,child,ACTIVE,amendment,Central,80,511,14,14,,,,,,,deposits;multistate;registrar,
MSCS_AMD_2023_ITEM_29,MSCS_AMD_2023,child,ACTIVE,amendment,Central,129,847,14,14,,,,,,"In section 73 of the principal Act, after sub-section (5), the following sub-section Amendment",multistate,
MSCS_AMD_2023_ITEM_30,MSCS_AMD_2023,child,ACTIVE,amendment,Central,532,3374,14,15,,,,,,"In section 78 of the principal Act, after sub-section (1), the following sub-sections Amendment",appeal;complaint;deposits;documents;multistate;ombudsman;registrar,
MSCS_AMD_2023_ITEM_32,MSCS_AMD_2023,child,REVIEW,amendment,Central,288,1897,15,16,,,,,,"In section 86 of the principal Act,",loans;multistate;registrar;registration,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_33,MSCS_AMD_2023,child,ACTIVE,amendment,Central,34,194,16,16,,,,,,"In section 94 of the principal Act, in the opening paragraph, after the words and Amendment of",multistate,
MSCS_AMD_2023_ITEM_34,MSCS_AMD_2023,child,ACTIVE,amendment,Central,87,604,16,16,,,,,,"In section 98 of the principal Act, after sub-section (2), the following sub-section Amendment of",elections;multistate;registrar,
MSCS_AMD_2023_ITEM_35,MSCS_AMD_2023,child,ACTIVE,amendment,Central,158,982,16,16,,,,,,,deposits;multistate;registrar,
MSCS_AMD_2023_ITEM_36,MSCS_AMD_2023,child,ACTIVE,amendment,Central,112,769,16,17,,,,,,"In section 103 of the principal Act, in sub-section (1), the following provisos Amendment of",multistate;registrar;registration,
MSCS_AMD_2023_ITEM_37,MSCS_AMD_2023,child,REVIEW,amendment,Central,502,3061,17,18,,,,,,"In section 104 of the principal Act,",byelaws;documents;elections;governance;multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_38,MSCS_AMD_2023,child,ACTIVE,amendment,Central,56,320,18,18,,,,,,,multistate,
MSCS_AMD_2023_ITEM_39,MSCS_AMD_2023,child,ACTIVE,amendment,Central,226,1488,18,18,,,,,,,appeal;byelaws;management;multistate;ombudsman;timeline,
MSCS_AMD_2023_ITEM_40,MSCS_AMD_2023,child,ACTIVE,amendment,Central,46,278,18,18,,,,,,"In section 108 of the principal Act, in sub-section (1), in clause (i), after the words Amendment",multistate;registrar,
MSCS_AMD_2023_ITEM_41,MSCS_AMD_2023,child,ACTIVE,amendment,Central,27,167,18,18,,,,,,"In section 109 of the principal Act, in clause (a), for the words “co-operative Amendment",multistate,
MSCS_AMD_2023_ITEM_42,MSCS_AMD_2023,child,REVIEW,amendment,Central,131,840,18,19,,,,,,"In section 116 of the principal Act,",multistate,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_43,MSCS_AMD_2023,child,ACTIVE,amendment,Central,97,620,19,19,,,,,,"In section 120 of the principal Act,",governance;multistate;registrar,
MSCS_AMD_2023_ITEM_44,MSCS_AMD_2023,child,ACTIVE,amendment,Central,440,2766,19,20,,,,,,,byelaws;documents;multistate;registrar;registration;reporting,
MSCS_AMD_2023_ITEM_45,MSCS_AMD_2023,child,ACTIVE,amendment,Central,62,369,20,20,,,,,,"In section 121 of the principal Act, in sub-section (1), for the words and figures Amendment of",multistate,
MSCS_AMD_2023_ITEM_46,MSCS_AMD_2023,child,REVIEW,amendment,Central,299,1886,20,21,,,,,,"In section 123 of the principal Act,",elections;loans;multistate;timeline,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_47,MSCS_AMD_2023,child,REVIEW,amendment,Central,726,4583,21,22,,,,,,"In section 124 of the principal Act,",appeal;complaint;deposits;documents;elections;meetings;multistate;ombudsman;registrar,MULTIPLE_AMENDMENT_ACTIONS
MSCS_AMD_2023_ITEM_48,MSCS_AMD_2023,child,ACTIVE,amendment,Central,119,764,22,22,,,,,,"In section 125 of the principal Act, after sub-section (1), the following Amendment",multistate,
MSCS_AMD_2023_ITEM_49,MSCS_AMD_2023,child,ACTIVE,amendment,Central,272,1632,22,23,,,,,,,management;multistate,
