chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
MSCS_RULES_AMD_2023_ITEM_11_002,MSCS_RULES_AMD_2023,child,9,42,42,,,,,SHORT_CHUNK,,INFO,B_SHORT,"11. In the principal rules, Schedule shall be omitted."
KA_ACT_1959_DOC,KA_ACT_1959,parent,7,9,189,,,,,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,124. Service of notice under the Act.
KA_ACT_1959_BACKGROUND_002,KA_ACT_1959,child,5,9,9,,,,STATEMENT OF OBJECTS AND REASONS,SHORT_CHUNK,,INFO,B_SHORT,STATEMENT OF OBJECTS AND REASONS
KA_ACT_1959_BACKGROUND_XXV,KA_ACT_1959,parent,1,25,30,,,,XXV,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,XXV
KA_ACT_1959_SEC_29C,KA_ACT_1959,parent,7,71,75,29C,,,Disqualification for membership of the *board*,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,29C. Disqualification for membership of the *board*.-
KA_ACT_1959_SEC_29G,KA_ACT_1959,parent,5,76,81,29G,,,Appointment of Chief Executive,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,[29G. Appointment of Chief Executive.-
KA_ACT_1959_SEC_30B,KA_ACT_1959,child,12,81,81,30B,,,XXX],SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"[30B. XXX]

1. Omitted by Act 25 of 1998 w.e.f. 15.08.1998.

1"
KA_ACT_1959_SEC_39,KA_ACT_1959,parent,10,88,91,39,,,Registration of documents executed on behalf of co-operative societies,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,39. Registration of documents executed on behalf of co-operative societies.-
KA_ACT_1959_SEC_54,KA_ACT_1959,child,10,99,99,54,,,XXX]1,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"1[54.XXX]1

1. Omitted by Act 6 of 2010 w.e.f. 03.11.2009."
KA_ACT_1959_SEC_98A,KA_ACT_1959,child,17,142,142,98A,,,Application of this Chapter,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"98A. Application of this Chapter.- This chapter shall apply only to co-operative

societies in co-operative credit structure."
KA_ACT_1959_SEC_98P,KA_ACT_1959,child,11,146,146,98P,,,[XXX],SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"98P. [XXX]

1. Omitted by Act, 3 of 2013 w.e.f. 11.02.2013."
KA_ACT_1959_SEC_100,KA_ACT_1959,child,12,149,149,100,,,Recovery of moneys due to Societies,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"100. Recovery of moneys due to Societies.-

(1) Notwithstanding anything contained in"
KA_ACT_1959_SEC_109,KA_ACT_1959,parent,7,160,165,109,,,Offences,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"CHAPTER XIV

OFFENCES AND PENALTIES.

109. Offences.-"
KA_ACT_1959_SEC_117_SUB_2,KA_ACT_1959,child,11,168,168,117,,,Procedure for settlement of disputes and power of the Registrar or any other,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(2) [XXX]

1. Omitted by Act, 3 of 2013 w.e.f. 11.02.2013."
KA_ACT_1959_SEC_128A,KA_ACT_1959,child,14,172,172,128A,,,XXX]1,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"1[128A. XXX]1

1. Inserted and Omitted by Act 6 of 2010 w.e.f. 01.07.2010.

1"
KA_ACT_1959_SEC_129,KA_ACT_1959,parent,5,172,175,129,,,Powers to make rules,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,129. Powers to make rules.-
MH_ACT_1960_DOC,MH_ACT_1960,parent,1,1,203,,,,,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,THE
MH_ACT_1960_SEC_5,MH_ACT_1960,child,17,5,5,5,,,Registration with limited or unlimited liability:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"5. Registration with limited or unlimited liability:-

A society may be registered with limited or unlimited liability."
MH_ACT_1960_SEC_6_SUB_3,MH_ACT_1960,child,17,6,6,6,,,Conditions of registration:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(3) No federal society shall be registered unless it has at least five societies as its members.
MH_ACT_1960_SEC_27,MH_ACT_1960,parent,5,17,18,27,,,Voting powers of members,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,27. Voting powers of members.-
MH_ACT_1960_SEC_73_A_SUB_3,MH_ACT_1960,child,4,37,37,73-A,,,Disqualification for being designated officer simultaneously of certain categories of,SHORT_CHUNK,,INFO,B_SHORT,(3) Subsection (3) deleted
MH_ACT_1960_SEC_78,MH_ACT_1960,parent,9,48,49,78,,,Power of removal of committee or member thereof,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,78. Power of removal of committee or member thereof.—
MH_ACT_1960_SEC_81,MH_ACT_1960,parent,9,52,53,81,,,Audit,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"CHAPTER VIII

AUDIT, INQUIRY, INSPECTION AND SUPERVISION

81. Audit.—"
MH_ACT_1960_SEC_144_I_SUB_4,MH_ACT_1960,child,16,88,88,144-I,,,Corrupt practices,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(4) The use of vehicles belonging to a specified society for the purposes of any election.
MH_ACT_1960_SEC_144_I_SUB_5,MH_ACT_1960,child,12,88,88,144-I,,,Corrupt practices,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(5) The incurring or authorizing of expenditure in contravention of section 144-F.
MH_ACT_1960_SEC_149_SUB_3,MH_ACT_1960,child,18,97,97,149,,,Maharashtra State Co-operative Appellate Court,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(3) Any vacancy in the membership of the Co-operative Appellate Court shall be filled by the State Government.
MH_ACT_1960_SEC_149_SUB_5,MH_ACT_1960,child,10,97,97,149,,,Maharashtra State Co-operative Appellate Court,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(5) Such Benches shall consist of two or more members.
MH_ACT_1960_SEC_149_SUB_8,MH_ACT_1960,child,14,97,97,149,,,Maharashtra State Co-operative Appellate Court,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(8) The regulation made under sub-section (7), shall be published in the Official Gazette."
MH_ACT_1960_SCHEDULE_164,MH_ACT_1960,parent,9,98,99,,,,"First Schedule of the Code of civil Procedure, 1908",CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"First Schedule of the Code of civil Procedure, 1908"
MH_ACT_1960_SEC_165,MH_ACT_1960,parent,2,103,108,165,,,Rules,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,165. Rules.—
MH_ACT_1960_SEC_2_SUB_A,MH_ACT_1960,child,9,110,110,2,,a,Definitions,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(a) ""Act"" means the Maharashtra Co-operative Societies Act, 1960;"
MH_ACT_1960_SEC_2_SUB_E,MH_ACT_1960,child,9,110,110,2,,e,Definitions,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,"(e) ""decree holder"" means any person holding a decree;"
MH_ACT_1960_SEC_2_SUB_F,MH_ACT_1960,child,9,110,110,2,,f,Definitions,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,"(f) ""form"" means a form appended to these rules;"
MH_ACT_1960_SEC_2_SUB_I,MH_ACT_1960,child,15,110,110,2,,i,Definitions,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(i) “registered society “ means society registered or deemed to be registered under the Act;
MH_ACT_1960_SEC_2_SUB_K,MH_ACT_1960,child,8,110,110,2,,k,Definitions,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(k) “section” means a section of the Act,"
MH_ACT_1960_SEC_53_B,MH_ACT_1960,parent,13,139,141,53-B,,,Manner of contributions to be made under the rule 53,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,53-B. Manner of contributions to be made under the rule 53 – A
MH_ACT_1960_SEC_57A,MH_ACT_1960,parent,10,162,164,57A,,,Motion of no-confidence against the officers of the society,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,57A. Motion of no-confidence against the officers of the society.—
MH_ACT_1960_SEC_57A_SUB_6,MH_ACT_1960,child,17,163,163,57A,,,Motion of no-confidence against the officers of the society,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(6) No other subject, except the motion or motions of no-confidence shall be kept on the agenda."
MH_ACT_1960_SEC_60_002_SUB_7,MH_ACT_1960,child,11,165,165,60,,,General Meeting,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(7) The result of voting shall be announced by the President.
MH_ACT_1960_SEC_60_002_SUB_9,MH_ACT_1960,child,19,165,165,60,,,General Meeting,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(9) The remaining subject or subjects on the agenda shall be taken up for consideration at the postponed meeting.
MH_ACT_1960_SEC_85_002,MH_ACT_1960,parent,8,178,180,85,,,Transfer of property which cannot be sold,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,85. Transfer of property which cannot be sold.—
MH_ACT_1960_SEC_89_002_SUB_1,MH_ACT_1960,child,16,182,182,89,,,Appointment of Liquidator and the procedure to be followed and powers to be exercised by,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(1) The appointment of the Liquidator shall be notified by the Registrar in the Official Gazette.
MH_ACT_1960_SEC_89_002_SUB_11,MH_ACT_1960,child,16,183,183,89,,,Appointment of Liquidator and the procedure to be followed and powers to be exercised by,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(11) The Liquidator shall have power to call meetings of members of the society in liquidation.
MH_ACT_1960_SEC_93_002,MH_ACT_1960,parent,19,184,185,93,,,Procedure for submission and consideration of applications for loans from Land,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"CHAPTER X

LAND DEVELOPMENT BANKS

93. Procedure for submission and consideration of applications for loans from Land Development Banks.—"
MH_ACT_1960_SEC_106_002_SUB_3,MH_ACT_1960,child,19,190,190,106,,,Procedure for presentation to and disposal of appeals by State Government and Registrar,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(3) Every appeal shall be accompanied by a certified copy of the order against which the appeal is preferred.
MH_ACT_1960_SEC_107_002,MH_ACT_1960,parent,14,191,198,107,,,Procedure for attachment and sale of property under section 156,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"CHAPTER XII

MISCELLANEOUS

107. Procedure for attachment and sale of property under section 156.—"
MH_ACT_1960_SEC_107_002_SUB_16,MH_ACT_1960,child,4,198,198,107,,,Procedure for attachment and sale of property under section 156,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(16) Clause 16 Deleted.
MH_RULES_1961_DOC,MH_RULES_1961,parent,2,1,145,,,,,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,Chapter I
MH_RULES_1961_RULE_2_SUB_A,MH_RULES_1961,child,9,1,1,,2,a,"Definitions:- In these rules, unless the context otherwise, requires",SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(a) ""Act"" means the Maharashtra Co-operative Societies Act. 1960;"
MH_RULES_1961_RULE_2_SUB_E,MH_RULES_1961,child,9,1,1,,2,e,"Definitions:- In these rules, unless the context otherwise, requires",DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,"(e) ""decree holder"" means any person holding a decree;"
MH_RULES_1961_RULE_2_SUB_F,MH_RULES_1961,child,9,1,1,,2,f,"Definitions:- In these rules, unless the context otherwise, requires",DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,"(f) ""form"" means a form appended to these rules;"
MH_RULES_1961_RULE_2_SUB_I,MH_RULES_1961,child,16,1,1,,2,i,"Definitions:- In these rules, unless the context otherwise, requires",SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(i) ""the registered society"" means a society registered or deemed to be registered under the Act;"
MH_RULES_1961_RULE_2_SUB_K,MH_RULES_1961,child,8,1,1,,2,k,"Definitions:- In these rules, unless the context otherwise, requires",SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(k) ""section"" means a section of the Act,"
MH_RULES_1961_RULE_18A,MH_RULES_1961,parent,18,14,16,,18A,,Conditions for realising the assets and liquidating the liabilities of the,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,1[18A. Conditions for realising the assets and liquidating the liabilities of the de-registered society by the Official Assignee:-
MH_RULES_1961_RULE_57,MH_RULES_1961,parent,13,56,59,,57,,Prohibition against being interested in contracts etc:- (1),CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"Chapter VI

Management of Societies 57. Prohibition against being interested in contracts etc:-"
MH_RULES_1961_RULE_60_SUB_7,MH_RULES_1961,child,11,61,61,,60,,General meetings:,DUPLICATE_TEXT;MALFORMED_NUMBERING_HIERARCHY;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(7) The result of voting shall be announced by the President.
MH_RULES_1961_RULE_60_SUB_9,MH_RULES_1961,child,19,61,61,,60,,General meetings:,DUPLICATE_TEXT;MALFORMED_NUMBERING_HIERARCHY;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(9) The remaining subject or subjects on the agenda shall be taken up for consideration at the postponed meeting.
MH_RULES_1961_RULE_106_SUB_3,MH_RULES_1961,child,19,86,86,,106,,Procedure for presentation to and disposal of appeals by State,DUPLICATE_TEXT;SHORT_COMPLETE_PROVISION,DUPLICATE_TEXT,INFO,B_SHORT,(3) Every appeal shall be accompanied by a certified copy of the order against which the appeal is preferred.
PACS_MODEL_BYLAWS_DOC,PACS_MODEL_BYLAWS,parent,2,3,37,,,,,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,CHAPTER I
PACS_MODEL_BYLAWS_CLAUSE_1,PACS_MODEL_BYLAWS,child,18,3,3,,,1,NAME,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"CHAPTER I

IDENTIFICATION OF COOPERATIVE SOCIETY

1. NAME : Bahu-Uddeshiye Prathmik Gramin Cooperative

Samiti (B-PACS) or Bahu-Uddeshiye LAMPS"
PACS_MODEL_BYLAWS_CLAUSE_2,PACS_MODEL_BYLAWS,child,17,3,3,,,2,ADDRESS,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"2. ADDRESS : Registered and Postal Address of the Society

(Location of the Society) & E-mail address"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_1,PACS_MODEL_BYLAWS,child,13,3,3,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(1) ""Act"" means the Cooperative Societies Act under which the Society is

registered;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_2,PACS_MODEL_BYLAWS,child,7,3,3,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(2) “Agriculture” means agriculture and allied activities;
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_5,PACS_MODEL_BYLAWS,child,7,3,3,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(5) “Branches” means Branches of the Society;
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_6,PACS_MODEL_BYLAWS,child,13,3,3,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(6) “Byelaws” means the Registered Byelaws of the Society and includes

amendment thereof;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_8,PACS_MODEL_BYLAWS,child,11,4,4,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(8) “Co-operative Tribunal” means the Cooperative Tribunal constituted

under concerned Act;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_9,PACS_MODEL_BYLAWS,child,19,4,4,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(9) “Delegate” means a member nominated by the Society to represent its

interests in a federation or other organization;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_15,PACS_MODEL_BYLAWS,child,16,4,4,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(15) “General Body” means a Body consisting of all the “A” class members of

the Society;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_16,PACS_MODEL_BYLAWS,child,18,4,4,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(16) “Government"" means the State Government/ Government of

India/Appropriate authority in the U.T. with reference to the context;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_19,PACS_MODEL_BYLAWS,child,15,5,5,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(19) “NABARD” means National Bank for Agriculture and Rural Development

constituted by NABARD Act 1981;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_22,PACS_MODEL_BYLAWS,child,12,5,5,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(22) “Person” means an individual not less than 18 years of age;
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_25,PACS_MODEL_BYLAWS,child,12,5,5,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(25) “RBI” means Reserve Bank of India constituted by RBI Act 1934;
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_27,PACS_MODEL_BYLAWS,child,16,6,6,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(27) ""Rule"" means the Rules framed under the Cooperative Act under which the

Society is registered;"
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_28,PACS_MODEL_BYLAWS,child,13,6,6,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,(28) “Seal” means the General Seal of the Society with year of establishment;
PACS_MODEL_BYLAWS_CLAUSE_4_SUB_29,PACS_MODEL_BYLAWS,child,6,6,6,,,4,DEFINITIONS:,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(29) ""Society"" means the Cooperative Society;"
PACS_MODEL_BYLAWS_CLAUSE_5_SUB_6,PACS_MODEL_BYLAWS,child,18,8,8,,,5,OBJECTIVES OF THE SOCIETY,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(6) To set up or arrange for Locker facilities with the permission of DCCB (District Central

Cooperative Bank);"
PACS_MODEL_BYLAWS_CLAUSE_5_SUB_10,PACS_MODEL_BYLAWS,child,15,8,8,,,5,OBJECTIVES OF THE SOCIETY,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(10) To act as an agent or Bank Mitra/Business Correspondent/Business Facilitator for

the Financial/Banking Institutions;"
PACS_MODEL_BYLAWS_CLAUSE_5_SUB_15,PACS_MODEL_BYLAWS,child,18,8,8,,,5,OBJECTIVES OF THE SOCIETY,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(15) To act as a source of information/data centre to be used by the Government for

various purposes;"
PACS_MODEL_BYLAWS_CLAUSE_5_SUB_16,PACS_MODEL_BYLAWS,child,17,8,8,,,5,OBJECTIVES OF THE SOCIETY,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(16) To act as a Common Service Centre for facilitating on-line/digital services in the area

of operation;"
PACS_MODEL_BYLAWS_CLAUSE_5_SUB_18,PACS_MODEL_BYLAWS,child,13,8,8,,,5,OBJECTIVES OF THE SOCIETY,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"(18) To own land, buildings, godowns, processing units and other such necessary assets;"
PACS_MODEL_BYLAWS_CLAUSE_7,PACS_MODEL_BYLAWS,parent,5,10,15,,,7,MEMBERSHIP:,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"CHAPTER III

MEMBERSHIP

7. MEMBERSHIP:"
PACS_COMPUTERIZATION_DOC,PACS_COMPUTERIZATION,parent,3,1,26,,,,,CONTEXT_PARENT;SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,Government of India
PACS_COMPUTERIZATION_SEC_3,PACS_COMPUTERIZATION,parent,3,4,15,3,,,Project Details,SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,3 Project Details
PACS_COMPUTERIZATION_SEC_3_1,PACS_COMPUTERIZATION,child,15,4,4,3.1,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"3.1 Title of the Project

Centrally Sponsored Project for ‘Computerisation of Primary Agricultural

Credit Societies’."
PACS_COMPUTERIZATION_SEC_3_2,PACS_COMPUTERIZATION,child,9,4,4,3.2,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"3.2 Sponsoring Agency

Ministry of Cooperation, Government of India."
PACS_COMPUTERIZATION_SEC_3_3,PACS_COMPUTERIZATION,child,15,4,4,3.3,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"3.3 Duration of the Project

For a period of five years from 2022-23 to 2026-27."
PACS_COMPUTERIZATION_SEC_3_4,PACS_COMPUTERIZATION,child,16,5,5,3.4,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"3.4 Sunset Date of the Project

Sunset date of the project will be 31 March 2027."
PACS_COMPUTERIZATION_SEC_3_7,PACS_COMPUTERIZATION,parent,3,5,5,3.7,,,Project Details,SHORT_CONTEXT_PARENT,,INFO,B_SHORT;D_TOP20_SHORT,3.7 Implementation Mechanism
PACS_COMPUTERIZATION_SEC_3_8,PACS_COMPUTERIZATION,parent,9,7,12,3.8,,,Project Details,SHORT_CONTEXT_PARENT,,INFO,B_SHORT,"3.8 Project Cost, Sources of Funds & Funding Pattern"
PACS_COMPUTERIZATION_SEC_3_8_3,PACS_COMPUTERIZATION,child,17,8,8,3.8.3,,,"Project Cost, Sources of Funds & Funding Pattern",SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,"3.8.3 Item wise cost estimate per PACS

The item-wise cost estimate per PACS is given as under:-"
PACS_COMPUTERIZATION_SEC_3_9,PACS_COMPUTERIZATION,child,5,12,12,3.9,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,3.9 Phasing of the project
PACS_COMPUTERIZATION_SEC_3_9_002,PACS_COMPUTERIZATION,child,6,13,13,3.9,,,Project Details,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT,3.9 Basic Architecture of the Project
PACS_COMPUTERIZATION_SEC_4,PACS_COMPUTERIZATION,parent,6,16,18,4,,,Project Monitoring Units (PMUs)/Support Teams,SHORT_CONTEXT_PARENT,,INFO,B_SHORT,4 Project Monitoring Units (PMUs)/Support Teams
PACS_COMPUTERIZATION_SEC_4_1,PACS_COMPUTERIZATION,child,3,16,16,4.1,,,Project Monitoring Units (PMUs)/Support Teams,SHORT_COMPLETE_PROVISION,,INFO,B_SHORT;D_TOP20_SHORT,4.1 Central PMU:
