chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
MSCS_RULES_2002_CONTEXT_022,MSCS_RULES_2002,child,924,19,21,,,,,LONG_CHUNK_NO_SAFE_SPLIT;RULE_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"Chapter 6 Appeals and Review

Appeals 31.

For the purpose of sub-section (2) of section 99, an appeal against any decision or order shall be made, if the decision or order was made by–

(a) the Centr"
MSCS_RULES_2002_RULE_36,MSCS_RULES_2002,child,1171,23,25,,36,,Mode of service of summon,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"Chapter 9 Miscellaneous

36. Mode of service of summon

(1) Every summon issued under the Act or these rules shall be in writing, shall be authenticated by the sea, if any, of the officer by whom it i"
MSCS_RULES_AMD_2023_CONTEXT_001,MSCS_RULES_AMD_2023,child,14562,1,27,,,,,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"रजिस्ट्री सं. डी.एल.- 33004/99 REGD. No. D. L.-33004/99

सी.जी.-डी.एल.-अ.-04082023-247863

xxxGIDHxxx

CG-DL-E-04082023-247863

xxxGIDExxx

असाधारण EXTRAORDINARY

भाग II—खण् ड 3—उप-खण् ड (i) PART II—S"
KA_ACT_1959_CONTEXT_001,KA_ACT_1959,child,216,6,6,,,,,SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"CHAPTER XI

AGRICULTURE AND RURAL DEVELOPMENT BANKS.

76. Definitions.

76A. Application of Chapter to Agriculture and Rural Development Banks.

76B. State and other Agriculture and Rural Development "
KA_ACT_1959_CONTEXT_003,KA_ACT_1959,child,89,7,7,,,,,SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"CHAPTER XII

EXECUTION OF AWARDS DECREES ORDERS AND DECISIONS.

99. Enforcement of charge.

100. Recovery of moneys due to Societies.

101. Execution of orders, etc.

101A. Transfer of property made a"
KA_ACT_1959_CONTEXT_004,KA_ACT_1959,child,44,8,8,,,,,SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"CHAPTER XIII

APPEALS, REVISION AND REVIEW.

105. Appeals to the Tribunal.

105A. Appeals relating to admission of members to societies.

106. Appeals to other authorities.

107. Revision by Tribunal."
KA_ACT_1959_CONTEXT_005,KA_ACT_1959,child,9333,8,33,,,,,LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"CHAPTER XIV

OFFENCES AND PENALTIES.

109. Offences.

110. Offences by Companies.

110A. Power to compound offences.

111. Cognizance of offences.

CHAPTER XV

MISCELLANEOUS

111A. Omitted.

111B. Pre"
KA_ACT_1959_SEC_2,KA_ACT_1959,child,2223,33,40,2,,,Definitions,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"2. Definitions.- In this Act, unless the context otherwise requires,—

1 [(a) ‗Apex Society‘ means a federal society whose area of operation extends to the whole

of the State;

5 [(a-1) ‗Area of oper"
KA_ACT_1959_SEC_2A,KA_ACT_1959,child,907,40,42,2A,,,"Registrar, Additional Registrars, Joint Registrars, Deputy Registrars [,State",LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"2A. Registrar, Additional Registrars, Joint Registrars, Deputy Registrars [,State

2

Representatives]

and Assistant Registrars.-

(1) The State Government may appoint a

person to be the Registrar o"
KA_ACT_1959_SEC_11,KA_ACT_1959,child,288,45,46,11,,,Change of liability,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"11. Change of liability.-

(1) Subject to the provisions of this Act and the rules, a co-

operative society may, by an amendment of its bye-laws, change the form or extent of its

liability.

(2) Whe"
KA_ACT_1959_SEC_20,KA_ACT_1959,child,808,54,56,20,,,Votes of members,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"[20. Votes of members.-

(1)

[No member, no representative or no delegate] of a

society shall have more than one vote in the 3[general meeting or in the election of the

members of the *board*]3 of "
KA_ACT_1959_SEC_25,KA_ACT_1959,child,180,59,59,25,,,Liability of past member and estate of deceased member,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"25. Liability of past member and estate of deceased member.-

(1) Subject to the

provisions of sub-section (2), the liability of a past member or of the estate of a deceased

member of a co-operative"
KA_ACT_1959_SEC_27,KA_ACT_1959,child,811,61,63,27,,,Annual General Meeting,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"[27. Annual General Meeting.-

(1) Every co-operative society shall convene a general

3

3

meeting of its members once in a year before [twenty fifth day of September] for the

purpose of,—

(a) con"
KA_ACT_1959_SEC_28A,KA_ACT_1959,child,2235,64,70,28A,,,Management of co-operative societies vest in the *board*,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"[28A. Management of co-operative societies vest in the *board*.-

(1) The

management of a co-operative society shall vest in a *board* constituted in accordance with

this Act, the rules and the bye-"
KA_ACT_1959_SEC_32,KA_ACT_1959,child,244,83,84,32,,,First charge of co-operative society on certain assets,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"CHAPTER V

PRIVILEGES OF CO-OPERATIVE SOCIETIES.

32. First charge of co-operative society on certain assets.-

(1) Notwithstanding

anything contained in any law for the time being in force, but subj"
KA_ACT_1959_SEC_33,KA_ACT_1959,child,772,84,86,33,,,"Charge on land, owned by members or held as tenants by members borrowing",STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"33. Charge on land, owned by members or held as tenants by members borrowing

loans from certain co-operative societies.-

(1) Notwithstanding anything contained in this

Act or in any other law for t"
KA_ACT_1959_SEC_56,KA_ACT_1959,child,214,100,100,56,,,Mobilisation of Funds,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"CHAPTER VII.

PROPERTIES AND FUNDS OF CO-OPERATIVE SOCIETIES.

1[56. Mobilisation of Funds.-

(1) A co-operative society may mobilise funds in the form

of share capital, deposits, debentures, loans a"
KA_ACT_1959_SEC_57,KA_ACT_1959,child,672,100,102,57,,,Net profits and their disposal,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"57. Net profits and their disposal.-

(1) The net profits of co-operative societies shall be

determined in accordance with such rules as may be prescribed and different rules may be

made for differe"
KA_ACT_1959_SEC_62,KA_ACT_1959,child,96,103,103,62,,,Provident Fund,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"62. Provident Fund.-

(1) A co-operative society may establish a contributory Provident

Fund for the benefit of its employees to which shall be credited all contributions made by the

employees and s"
KA_ACT_1959_CONTEXT_093,KA_ACT_1959,child,2483,104,109,,,,,LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"CHAPTER VIII

AUDIT, INQUIRY, INSPECTION AND SURCHARGE.

1 [63 Audit.- (1) Every Cooperative society shall get its accounts audited at least

once in a year before the first of September following the"
KA_ACT_1959_SEC_71,KA_ACT_1959,child,418,117,118,71,,,Disposal of disputes,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"71. Disposal of disputes.-

(1) The Registrar may, on receipt of the reference of a dispute

under section 70,—

(a) decide the dispute himself, or

(b) transfer it for disposal to any person who has "
KA_ACT_1959_SEC_87,KA_ACT_1959,child,336,131,132,87,,,Right of [Agriculture and Rural Development Bank] to pay prior debts of,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"87. Right of [Agriculture and Rural Development Bank] to pay prior debts of

1

mortgagor.-

(1) Where a mortgage is executed in favour of an [Agriculture and Rural

1

Development Bank] for payment o"
KA_ACT_1959_SEC_89A,KA_ACT_1959,child,190,134,135,89A,,,Confirmation of sale,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"[89A. Confirmation of sale.-

(1) On effecting the sale by an [Agriculture and Rural

2

Development Bank] under section 89, the bank shall, in the prescribed manner submit to the

2

2

[State Agricu"
KA_ACT_1959_CONTEXT_178,KA_ACT_1959,child,434,149,150,,,,,SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"Chapter IX or any other law for the time being in force, on an application made by an

approved society for the recovery of arrears of any sum advanced by it to any of its

members on account of the f"
KA_ACT_1959_SEC_106,KA_ACT_1959,child,866,156,159,106,,,Appeals to other authorities,STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"106. Appeals to other authorities.-

(1) [Subject to the provisions of section 108A, an

1

appeal shall lie under this section] against,—

1. Substituted by Act 39 of 1975 w.e.f. 23.09.1975.

1[(a) a"
KA_ACT_1959_CONTEXT_217,KA_ACT_1959,child,281,175,176,,,,,SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"Chapter XI shall be disposed of by the Bank;]

1. Substituted by Act 25 of 1998 w.e.f. 15.08.1998.

(ee) the manner of registering the address of a co-operative society;

1

1

(ff) the [account books"
KA_ACT_1959_SEC_37_002,KA_ACT_1959,child,1355,179,185,37,,,Repeal and Savings,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"37. Repeal and Savings.-

(1) The Karnataka Co-operative Societies (Amendment)

Ordinance, 2009 (Karnataka Ordinance No. 8 of 2009) is hereby repealed.

(2) Notwithstanding such repeal anything done o"
MH_ACT_1960_CONTEXT_001,MH_ACT_1960,child,3546,1,14,,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;MISSING_STRUCTURAL_ID,REVIEW,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"¨É½þÉ®úÉ¹]Åõ ¶ÉÉºÉxÉ

Ê´ÉÊvÉ ´É xªÉÉªÉ Ê´É¦ÉÉMÉ

ºÉxÉ 1961 SÉÉ ¨É½þÉ®úÉ¹]Åõ +ÊvÉÊxÉªÉ¨É Gò¨ÉÉÆEò 24

¨É½þÉ®úÉ¹]Åõ ºÉ½þEòÉ®úÒ ºÉÆºlÉÉ

+ÊvÉÊxÉªÉ¨É, 1960

( ÊnùxÉÉÆEò 20 VÉÖ±Éè 2016 {ÉªÉÈiÉ ºÉÖvÉÉÊ®úiÉ "
MH_ACT_1960_SEC_1,MH_ACT_1960,child,35,14,14,1,,,,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"1.

(1) ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉºÉ, ¨É½þÉ®úÉ¹]Åõ ºÉ½þEòÉ®úÒ ºÉÆºlÉÉ +ÊvÉÊxÉªÉ¨É, 1960 +ºÉä ¨½þhÉÉ´Éä.

ºÉÆÊIÉ{iÉ xÉÉ´É, ´ªÉÉ{iÉÒ ´É |ÉÉ®Æú¦É.

(2) iÉÉä ºÉÆ{ÉÚhÉÇ ¨É½þÉ®úÉ¹]Åõ ®úÉVªÉÉºÉ ±ÉÉMÉÚ +É½äþ.

(3) iÉÉä"
MH_ACT_1960_SEC_6,MH_ACT_1960,child,803,18,20,6,,,,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"6.

(1) ºÉÆPÉÒªÉ ºÉÆºlÉä´ªÉÊiÉÊ®úCiÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ ºÉÆºlÉäSÉÒ, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä +¶ÉÉ ºÉÆºlÉäSÉä ºÉnùºªÉ ½þÉähªÉÉºÉ {ÉÉjÉ +ºÉhÉÉ-ªÉÉ

xÉÉånùhÉÒSªÉÉ ¶ÉiÉÔ.

´É ºÉÆºlÉäSªÉÉ EòÉªÉÇIÉäjÉÉiÉ ®úÉ"
MH_ACT_1960_SEC_13,MH_ACT_1960,child,861,21,22,13,,,,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"13.

(1) BJÉÉtÉ ºÉÆºlÉäSªÉÉ ={ÉÊ´ÉvÉÒiÉ Eäò±Éä±ÉÒ EòÉähÉiÉÒ½þÒ ºÉÖvÉÉ®úhÉÉ, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä ÊiÉSÉÒ xÉÉånùhÉÒ ½þÉä<Ç{ÉªÉÈiÉ, Ê´ÉÊvÉOÉÉÁ

ºÉÆºlÉäSªÉÉ ={ÉÊ´ÉÊvÉSÉÒ

+ºÉhÉÉ®ú xÉÉ½þÒ. ={ÉÊ´ÉÊvÉiÉ Eä"
MH_ACT_1960_SEC_17,MH_ACT_1960,child,4941,22,30,17,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"17.

(1) ºÉÆºlÉäºÉ ÊxÉ¤ÉÆvÉEòÉSªÉÉ {ÉÚ´ÉÇ¨ÉÉxªÉiÉäxÉä, iªÉÉ |ÉªÉÉäVÉxÉÉºÉÉ`öÒ ¦É®úÊ´É±Éä±ªÉÉ Ê´É¶Éä¹É ËEò´ÉÉ ºÉ´ÉÇºÉÉvÉÉ®úhÉ ¤Éè`öEòÒºÉ ½þVÉ®ú +ºÉ±Éä±ªÉÉ

ºÉÆºlÉÉSÉä BEòÊjÉEò®úhÉ

´É ¨ÉiÉ näùhÉÉ-ªÉÉ º"
MH_ACT_1960_SEC_32,MH_ACT_1960,child,240,35,35,32,,,,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"32.

(1) ºÉÆºlÉäSªÉÉ |ÉiªÉäEò ºÉnùºªÉÉºÉ, ºÉÆºlÉäSªÉÉ EòÉªÉÉÇ±ÉªÉÉiÉ, EòÉ¨ÉEòÉVÉÉSªÉÉ ´Éä³ýÉiÉ ËEò´ÉÉ iªÉÉ |ÉªÉÉäVÉxÉÉºÉÉ`öÒ `ö®úÊ´É±Éä±ªÉÉ

{ÉÖºiÉEäò <iªÉÉnùÒ

{ÉÉ½þhªÉÉSÉä

EòÉähÉiªÉÉ½þÒ ´Éä³ýÒ +ÊvÉ"
MH_ACT_1960_SEC_35,MH_ACT_1960,child,225,35,36,35,,,,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"35.

(1) ºÉÆºlÉäiÉ iªÉÉ |ÉªÉÉäVÉxÉÉºÉÉ`öÒ ¦É®úÊ´É±Éä±ªÉÉ ºÉ´ÉÇºÉÉvÉÉ®úhÉ ¤Éè`öEòÒiÉ ={ÉÎºlÉiÉ +ºÉiÉÒ±É +¶ÉÉ, ¨ÉiÉnùÉxÉÉSÉÉ ½þCEò +ºÉ±Éä±ªÉÉ ºÉnùºªÉÉÆ{ÉèEòÒ 4[Eò¨ÉÒiÉEò¨ÉÒ iÉÒxÉ SÉiÉÖlÉÉÇÆ¶É ºÉnùºªÉÉÆS"
MH_ACT_1960_SEC_47,MH_ACT_1960,child,2529,39,43,47,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"47.

(1) iªÉÉ iªÉÉ´Éä³ýÒ +Æ¨É±ÉÉiÉ +ºÉ±Éä±ªÉÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ EòÉªÉtÉiÉ EòÉ½þÒ½þÒ +ÆiÉ¦ÉÚÈiÉ +ºÉ±Éä iÉ®úÒ {É®ÆúiÉÖ, VÉ¨ÉÒxÉ

1908

+OÉ½þCEò.

SÉÉ 5.

¨É½þºÉÖ±ÉÉºÉÆ¤ÉÆvÉÒSªÉÉ ËEò´ÉÉ VÉ¨ÉÒxÉ ¨É½þºÉÖ"
MH_ACT_1960_SEC_63,MH_ACT_1960,child,448,45,46,63,,,ªÉÉ |ÉEò®úhÉÉiÉÒ±É Eò±É¨Éä 51 iÉä 61 (nùÉäx½þÒ vÉ°üxÉ) ªÉÉiÉÒ±É iªÉÉ iÉ®úiÉÖnùÒ iªÉÉ´Éä³ýÒ +Æ¨É±ÉÉiÉ +ºÉ±Éä±ªÉÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ,LEGACY_FONT_ENCODING_REVIEW;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,E_STRUCTURE,"63. ªÉÉ |ÉEò®úhÉÉiÉÒ±É Eò±É¨Éä 51 iÉä 61 (nùÉäx½þÒ vÉ°üxÉ) ªÉÉiÉÒ±É iªÉÉ iÉ®úiÉÖnùÒ iªÉÉ´Éä³ýÒ +Æ¨É±ÉÉiÉ +ºÉ±Éä±ªÉÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ

ªÉÉ |ÉEò®úhÉÉiÉÒ±É

iÉ®úiÉÖnùÒ <iÉ®ú

EòÉªÉtÉiÉ +¶ÉÉ iÉ®úiÉÖnùÒ"
MH_ACT_1960_SEC_72,MH_ACT_1960,child,2123,48,51,72,,,ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉÒ±É +ÉÊhÉ ÊxÉªÉ¨ÉÉÆiÉÒ±É iÉ®úiÉÖnùÒºÉ +vÉÒxÉ ®úÉ½ÚþxÉ |ÉiªÉäEò ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É |ÉÉÊvÉEòÉ®ú ={ÉÊ´ÉÊvÉiÉ,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;F_TABLE,"72. ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉÒ±É +ÉÊhÉ ÊxÉªÉ¨ÉÉÆiÉÒ±É iÉ®úiÉÖnùÒºÉ +vÉÒxÉ ®úÉ½ÚþxÉ |ÉiªÉäEò ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É |ÉÉÊvÉEòÉ®ú ={ÉÊ´ÉÊvÉiÉ

ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É

4[ºÉÆºlÉäSªÉÉ Ê´ÉÊxÉÌnù¹]õ Eò®úhª"
MH_ACT_1960_SEC_73,MH_ACT_1960,child,3959,52,59,73,,,+++,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"1[ 73.+++.

(1) ={ÉÊ´ÉvÉÒ¨ÉvªÉä iÉ®úiÉÚnù Eò®úhªÉÉiÉ ªÉä<Ç±É <iÉCªÉÉ ºÉnùºªÉ ºÉÆJªÉäSÉÉ ºÉÊ¨ÉiÉÒiÉ +ÆiÉ¦ÉÉÇ´É +ºÉä±É ;

ºÉÊ¨ÉiÉÒSÉÒ ®úSÉxÉÉ Eò®úhÉä.

{É®ÆúiÉÖ, ºÉÊ¨ÉiÉÒSªÉÉ ºÉnùºªÉÉÆSÉÒ Eò¨ÉÉ±É ºÉÆJªÉ"
MH_ACT_1960_SEC_77,MH_ACT_1960,child,934,61,63,77,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"77.

(1) BJÉÉtÉ ºÉÆºlÉäxÉä ËEò´ÉÉ ºÉÊ¨ÉiÉÒxÉä EòÉähÉiªÉÉ½þÒ +ÊvÉEòÉ-ªÉÉxÉä ºÉÆºlÉäSªÉÉ EòÉ¨ÉEòÉVÉÉºÉ +xÉÖºÉ°üxÉ ºÉnÂù¦ÉÉ´É{ÉÚ´ÉÇEò Eäò±Éä±Éä

ºÉÆºlÉÉ, ´ÉMÉè®åúxÉÒ

Eäò±Éä±ÉÒ EÞòiªÉä

EòÉähÉiÉä½þÒ EÞòi"
